DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2005-06-16,0.92,0.93,0.93,20050900,20051200,20051200
2005-06-17,0.93,0.94,0.94,20050900,20051200,20051200
2005-06-20,0.92,0.93,0.93,20050900,20051200,20051200
2005-06-21,0.93,0.94,0.94,20050900,20051200,20051200
2005-06-22,0.93,0.94,0.94,20050900,20051200,20051200
2005-06-23,0.93,0.93,0.93,20050900,20051200,20051200
2005-06-24,0.92,0.93,0.93,20050900,20051200,20051200
2005-06-27,0.92,0.93,0.93,20050900,20051200,20051200
2005-06-28,0.92,0.93,0.93,20050900,20051200,20051200
2005-06-29,0.91,0.92,0.92,20050900,20051200,20051200
2005-06-30,0.91,0.92,0.92,20050900,20051200,20051200
2005-07-01,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-05,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-06,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-07,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-08,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-11,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-12,0.91,0.92,0.92,20050900,20051200,20051200
2005-07-13,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-14,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-15,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-18,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-19,0.89,0.9,0.9,20050900,20051200,20051200
2005-07-20,0.89,0.9,0.9,20050900,20051200,20051200
2005-07-21,0.91,0.92,0.92,20050900,20051200,20051200
2005-07-22,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-25,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-26,0.89,0.9,0.9,20050900,20051200,20051200
2005-07-27,0.9,0.9,0.9,20050900,20051200,20051200
2005-07-28,0.9,0.91,0.91,20050900,20051200,20051200
2005-07-29,0.89,0.9,0.9,20050900,20051200,20051200
2005-08-01,0.9,0.9,0.9,20050900,20051200,20051200
2005-08-02,0.9,0.91,0.91,20050900,20051200,20051200
2005-08-03,0.91,0.91,0.91,20050900,20051200,20051200
2005-08-04,0.9,0.91,0.91,20050900,20051200,20051200
2005-08-05,0.9,0.91,0.91,20050900,20051200,20051200
2005-08-08,0.9,0.91,0.91,20050900,20051200,20051200
2005-08-09,0.9,0.91,0.91,20050900,20051200,20051200
2005-08-10,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-11,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-12,0.92,0.93,0.93,20050900,20051200,20051200
2005-08-15,0.92,0.93,0.93,20050900,20051200,20051200
2005-08-16,0.92,0.92,0.92,20050900,20051200,20051200
2005-08-17,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-18,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-19,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-22,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-23,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-24,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-25,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-26,0.91,0.92,0.92,20050900,20051200,20051200
2005-08-29,0.91,0.91,0.91,20050900,20051200,20051200
2005-08-30,0.9,0.91,0.91,20050900,20051200,20051200
2005-08-31,0.91,0.91,0.91,20050900,20051200,20051200
2005-09-01,0.91,0.92,0.92,20050900,20051200,20051200
2005-09-02,0.91,0.92,0.92,20050900,20051200,20051200
2005-09-06,0.91,0.92,0.92,20050900,20051200,20051200
2005-09-07,0.91,0.92,0.92,20050900,20051200,20051200
2005-09-08,0.91,0.91,0.91,20050900,20051200,20051200
2005-09-09,0.91,0.92,0.92,20050900,20051200,20051200
2005-09-12,0.91,0.92,0.92,20050900,20051200,20051200
2005-09-13,0.9,0.91,0.91,20050900,20051200,20051200
2005-09-14,0.92,0.92,0.92,20051200,20060300,20060300
2005-09-15,0.91,0.92,0.92,20051200,20060300,20060300
2005-09-16,0.91,0.92,0.92,20051200,20060300,20060300
2005-09-19,0.91,0.91,0.91,20051200,20060300,20060300
2005-09-20,0.9,0.91,0.91,20051200,20060300,20060300
2005-09-21,0.91,0.92,0.92,20051200,20060300,20060300
2005-09-22,0.9,0.91,0.91,20051200,20060300,20060300
2005-09-23,0.9,0.91,0.91,20051200,20060300,20060300
2005-09-26,0.9,0.91,0.91,20051200,20060300,20060300
2005-09-27,0.89,0.9,0.9,20051200,20060300,20060300
2005-09-28,0.89,0.9,0.9,20051200,20060300,20060300
2005-09-29,0.89,0.9,0.9,20051200,20060300,20060300
2005-09-30,0.89,0.9,0.9,20051200,20060300,20060300
2005-10-03,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-04,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-05,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-06,0.89,0.9,0.9,20051200,20060300,20060300
2005-10-07,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-11,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-12,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-13,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-14,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-17,0.88,0.89,0.89,20051200,20060300,20060300
2005-10-18,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-19,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-20,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-21,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-24,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-25,0.88,0.88,0.88,20051200,20060300,20060300
2005-10-26,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-27,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-28,0.87,0.88,0.88,20051200,20060300,20060300
2005-10-31,0.86,0.87,0.87,20051200,20060300,20060300
2005-11-01,0.86,0.87,0.87,20051200,20060300,20060300
2005-11-02,0.86,0.87,0.87,20051200,20060300,20060300
2005-11-03,0.86,0.87,0.87,20051200,20060300,20060300
2005-11-04,0.85,0.86,0.86,20051200,20060300,20060300
2005-11-07,0.85,0.86,0.86,20051200,20060300,20060300
2005-11-08,0.86,0.87,0.87,20051200,20060300,20060300
2005-11-09,0.85,0.86,0.86,20051200,20060300,20060300
2005-11-10,0.85,0.86,0.86,20051200,20060300,20060300
2005-11-14,0.85,0.85,0.85,20051200,20060300,20060300
2005-11-15,0.84,0.85,0.85,20051200,20060300,20060300
2005-11-16,0.84,0.85,0.85,20051200,20060300,20060300
