DATE_TIME,current_contract,next_contract,carry_contract
1979-12-28 06:00:00,19800100,19800300,19800300
1980-02-27 06:00:00,19800300,19800400,19800400
1980-04-01 06:00:00,19800400,19800600,19800600
1980-05-29 05:00:00,19800600,19800700,19800700
1980-06-27 05:00:00,19800700,19800900,19800900
1980-08-29 05:00:00,19800900,19801000,19801000
1980-09-29 05:00:00,19801000,19801200,19801200
1980-11-28 06:00:00,19801200,19810100,19810100
1980-12-29 06:00:00,19810100,19810300,19810300
1981-02-26 06:00:00,19810300,19810400,19810400
1981-04-03 06:00:00,19810400,19810600,19810600
1981-05-29 05:00:00,19810600,19810700,19810700
1981-06-29 05:00:00,19810700,19810900,19810900
1981-08-28 05:00:00,19810900,19811000,19811000
1981-09-28 05:00:00,19811000,19811200,19811200
1981-11-27 06:00:00,19811200,19820100,19820100
1981-12-29 06:00:00,19820100,19820300,19820300
1982-02-26 06:00:00,19820300,19820400,19820400
1982-04-13 06:00:00,19820400,19820600,19820600
1982-05-28 05:00:00,19820600,19820700,19820700
1982-06-28 05:00:00,19820700,19820900,19820900
1982-08-30 05:00:00,19820900,19821000,19821000
1982-09-28 05:00:00,19821000,19821200,19821200
1982-11-29 06:00:00,19821200,19830100,19830100
1982-12-29 06:00:00,19830100,19830300,19830300
1983-02-25 06:00:00,19830300,19830400,19830400
1983-04-08 06:00:00,19830400,19830600,19830600
1983-05-27 05:00:00,19830600,19830700,19830700
1983-06-28 05:00:00,19830700,19830900,19830900
1983-08-29 05:00:00,19830900,19831000,19831000
1983-09-28 05:00:00,19831000,19831200,19831200
1983-11-28 06:00:00,19831200,19840100,19840100
1983-12-29 06:00:00,19840100,19840300,19840300
1984-02-27 06:00:00,19840300,19840400,19840400
1984-04-03 06:00:00,19840400,19840600,19840600
1984-05-29 05:00:00,19840600,19840700,19840700
1984-06-28 05:00:00,19840700,19840900,19840900
1984-08-29 05:00:00,19840900,19841000,19841000
1984-09-28 05:00:00,19841000,19841200,19841200
1984-11-28 06:00:00,19841200,19850100,19850100
1984-12-28 06:00:00,19850100,19850300,19850300
1985-02-26 06:00:00,19850300,19850400,19850400
1985-03-29 06:00:00,19850400,19850600,19850600
1985-05-29 05:00:00,19850600,19850700,19850700
1985-06-28 05:00:00,19850700,19850900,19850900
1985-08-29 05:00:00,19850900,19851000,19851000
1985-09-27 05:00:00,19851000,19851200,19851200
1985-11-27 06:00:00,19851200,19860100,19860100
1985-12-30 06:00:00,19860100,19860300,19860300
1986-02-26 06:00:00,19860300,19860400,19860400
1986-03-31 06:00:00,19860400,19860600,19860600
1986-05-29 05:00:00,19860600,19860700,19860700
1986-06-27 05:00:00,19860700,19860900,19860900
1986-08-29 05:00:00,19860900,19861000,19861000
1986-09-29 05:00:00,19861000,19861200,19861200
1986-11-28 06:00:00,19861200,19870100,19870100
1986-12-29 06:00:00,19870100,19870300,19870300
1987-02-26 06:00:00,19870300,19870400,19870400
1987-03-30 06:00:00,19870400,19870600,19870600
1987-05-29 05:00:00,19870600,19870700,19870700
1987-06-29 05:00:00,19870700,19870900,19870900
1987-08-28 05:00:00,19870900,19871000,19871000
1987-09-28 05:00:00,19871000,19871200,19871200
1987-11-27 06:00:00,19871200,19880100,19880100
1987-12-29 06:00:00,19880100,19880300,19880300
1988-02-26 06:00:00,19880300,19880400,19880400
1988-03-31 06:00:00,19880400,19880600,19880600
1988-05-27 05:00:00,19880600,19880700,19880700
1988-06-28 05:00:00,19880700,19880900,19880900
1988-08-29 05:00:00,19880900,19881000,19881000
1988-09-28 05:00:00,19881000,19881200,19881200
1988-11-28 06:00:00,19881200,19890100,19890100
1988-12-29 06:00:00,19890100,19890300,19890300
1989-02-27 06:00:00,19890300,19890400,19890400
1989-03-31 06:00:00,19890400,19890600,19890600
1989-05-30 05:00:00,19890600,19890700,19890700
1989-06-28 05:00:00,19890700,19890900,19890900
1989-08-29 05:00:00,19890900,19891000,19891000
1989-09-28 05:00:00,19891000,19891200,19891200
1989-11-28 06:00:00,19891200,19900100,19900100
1989-12-29 06:00:00,19900100,19900300,19900300
1990-02-26 06:00:00,19900300,19900400,19900400
1990-03-29 06:00:00,19900400,19900600,19900600
1990-05-29 05:00:00,19900600,19900700,19900700
1990-06-28 05:00:00,19900700,19900900,19900900
1990-08-29 05:00:00,19900900,19901000,19901000
1990-09-28 05:00:00,19901000,19901200,19901200
1990-11-28 06:00:00,19901200,19910100,19910100
1990-12-28 06:00:00,19910100,19910300,19910300
1991-02-26 06:00:00,19910300,19910400,19910400
1991-03-28 06:00:00,19910400,19910600,19910600
1991-05-29 05:00:00,19910600,19910700,19910700
1991-06-28 05:00:00,19910700,19910900,19910900
1991-08-29 05:00:00,19910900,19911000,19911000
1991-09-27 05:00:00,19911000,19911200,19911200
1991-11-27 06:00:00,19911200,19920100,19920100
1991-12-30 06:00:00,19920100,19920300,19920300
1992-02-27 06:00:00,19920300,19920400,19920400
1992-03-30 06:00:00,19920400,19920600,19920600
1992-05-29 05:00:00,19920600,19920700,19920700
1992-06-29 05:00:00,19920700,19920900,19920900
1992-08-28 05:00:00,19920900,19921000,19921000
1992-09-28 05:00:00,19921000,19921200,19921200
1992-11-27 06:00:00,19921200,19930100,19930100
1992-12-29 06:00:00,19930100,19930300,19930300
1993-02-26 06:00:00,19930300,19930400,19930400
1993-03-29 06:00:00,19930400,19930600,19930600
1993-05-28 05:00:00,19930600,19930700,19930700
1993-06-28 05:00:00,19930700,19930900,19930900
1993-08-30 05:00:00,19930900,19931000,19931000
1993-09-28 05:00:00,19931000,19931200,19931200
1993-11-29 06:00:00,19931200,19940100,19940100
1993-12-29 06:00:00,19940100,19940300,19940300
1994-02-25 06:00:00,19940300,19940400,19940400
1994-03-29 06:00:00,19940400,19940600,19940600
1994-05-27 05:00:00,19940600,19940700,19940700
1994-06-28 05:00:00,19940700,19940900,19940900
1994-08-29 05:00:00,19940900,19941000,19941000
1994-09-28 05:00:00,19941000,19941200,19941200
1994-11-28 06:00:00,19941200,19950100,19950100
1994-12-29 06:00:00,19950100,19950300,19950300
1995-02-27 06:00:00,19950300,19950400,19950400
1995-03-29 06:00:00,19950400,19950600,19950600
1995-05-30 05:00:00,19950600,19950700,19950700
1995-06-28 05:00:00,19950700,19950900,19950900
1995-08-29 05:00:00,19950900,19951000,19951000
1995-09-28 05:00:00,19951000,19951200,19951200
1995-11-28 06:00:00,19951200,19960100,19960100
1995-12-29 06:00:00,19960100,19960300,19960300
1996-02-27 06:00:00,19960300,19960400,19960400
