DATETIME,price
1999-03-03,54.87000000000005
1999-03-04,54.69000000000004
1999-03-05,56.08000000000004
1999-03-08,55.66000000000005
1999-03-09,55.40000000000005
1999-03-10,55.61000000000004
1999-03-11,56.41000000000005
1999-03-12,56.14000000000004
1999-03-15,56.16000000000005
1999-03-16,56.75000000000004
1999-03-17,56.83000000000004
1999-03-18,56.98000000000005
1999-03-19,56.810000000000045
1999-03-22,56.64000000000004
1999-03-23,56.280000000000044
1999-03-24,56.36000000000004
1999-03-25,56.46000000000005
1999-03-26,55.950000000000045
1999-03-29,55.86000000000004
1999-03-30,56.170000000000044
1999-03-31,56.37000000000005
1999-04-01,56.310000000000045
1999-04-06,57.46000000000005
1999-04-07,57.40000000000005
1999-04-08,58.32000000000005
1999-04-09,58.14000000000004
1999-04-12,58.47000000000004
1999-04-13,58.050000000000054
1999-04-14,58.08000000000004
1999-04-15,57.73000000000005
1999-04-16,57.76000000000005
1999-04-19,57.90000000000005
1999-04-20,57.98000000000005
1999-04-21,58.10000000000005
1999-04-22,57.93000000000005
1999-04-23,58.030000000000044
1999-04-26,57.800000000000054
1999-04-27,58.13000000000005
1999-04-28,57.85000000000005
1999-04-29,58.39000000000004
1999-04-30,57.72000000000004
1999-05-03,58.030000000000044
1999-05-04,57.48000000000005
1999-05-05,57.57000000000005
1999-05-06,57.07000000000005
1999-05-07,57.19000000000004
1999-05-10,57.04000000000005
1999-05-11,56.97000000000004
1999-05-12,57.030000000000044
1999-05-14,56.19000000000004
1999-05-17,56.24000000000005
1999-05-18,56.61000000000004
1999-05-19,56.48000000000005
1999-05-20,56.65000000000005
1999-05-21,57.18000000000005
1999-05-25,57.16000000000005
1999-05-26,57.090000000000046
1999-05-27,56.54000000000005
1999-05-28,56.61000000000004
1999-05-31,56.530000000000044
1999-06-01,55.52000000000005
1999-06-02,55.27000000000005
1999-06-04,55.060000000000045
1999-06-07,55.50000000000004
1999-06-08,55.39000000000004
1999-06-09,55.10000000000005
1999-06-10,54.030000000000044
1999-06-11,53.76000000000005
1999-06-14,54.43000000000005
1999-06-15,54.66000000000005
1999-06-16,54.74000000000005
1999-06-17,55.40000000000005
1999-06-18,55.22000000000004
1999-06-21,54.340000000000046
1999-06-22,53.99000000000005
1999-06-23,53.40000000000005
1999-06-24,52.49000000000005
1999-06-25,52.96000000000005
1999-06-28,52.90000000000005
1999-06-29,53.26000000000005
1999-06-30,53.39000000000004
1999-07-01,52.810000000000045
1999-07-02,52.46000000000005
1999-07-05,52.58000000000004
1999-07-06,51.98000000000005
1999-07-07,51.280000000000044
1999-07-08,51.61000000000004
1999-07-09,51.50000000000004
1999-07-12,52.36000000000004
1999-07-13,52.310000000000045
1999-07-14,52.450000000000045
1999-07-15,51.44000000000004
1999-07-16,51.89000000000004
1999-07-19,52.10000000000005
1999-07-20,52.670000000000044
1999-07-21,53.07000000000005
1999-07-22,52.64000000000004
1999-07-23,52.41000000000005
1999-07-26,52.62000000000005
1999-07-27,52.47000000000004
1999-07-28,52.52000000000005
1999-07-29,51.86000000000004
1999-07-30,51.36000000000004
1999-08-02,50.85000000000005
1999-08-03,50.780000000000044
1999-08-04,50.87000000000005
1999-08-05,50.27000000000005
1999-08-06,49.69000000000004
1999-08-09,50.10000000000005
1999-08-10,50.07000000000005
1999-08-11,50.38000000000005
1999-08-12,51.02000000000005
1999-08-13,51.13000000000005
1999-08-16,50.89000000000004
1999-08-17,51.170000000000044
1999-08-18,51.47000000000004
1999-08-19,51.52000000000005
1999-08-20,51.920000000000044
1999-08-23,51.810000000000045
1999-08-24,51.780000000000044
1999-08-25,52.65000000000005
1999-08-26,52.12000000000005
1999-08-27,51.85000000000005
1999-08-30,51.18000000000005
1999-08-31,50.85000000000005
1999-09-01,50.98000000000005
1999-09-02,50.12000000000005
1999-09-03,50.76000000000005
1999-09-06,50.90000000000005
1999-09-07,49.90000000000005
1999-09-08,50.50000000000006
1999-09-09,49.81000000000006
1999-09-10,50.04000000000005
1999-09-13,49.64000000000006
1999-09-14,49.25000000000006
1999-09-15,49.07000000000005
1999-09-16,49.73000000000005
1999-09-17,49.99000000000005
1999-09-20,49.78000000000006
1999-09-21,49.63000000000005
1999-09-22,49.76000000000005
1999-09-23,50.23000000000005
1999-09-24,50.66000000000005
1999-09-27,49.90000000000005
1999-09-28,49.98000000000005
1999-09-29,49.470000000000056
1999-09-30,49.96000000000005
1999-10-01,49.01000000000005
1999-10-04,49.17000000000006
1999-10-05,49.450000000000045
1999-10-06,49.27000000000005
1999-10-07,49.10000000000005
1999-10-08,48.82000000000005
1999-10-11,48.88000000000005
1999-10-12,48.35000000000005
1999-10-13,48.16000000000005
1999-10-14,47.51000000000005
1999-10-15,47.800000000000054
1999-10-18,47.89000000000006
1999-10-19,47.67000000000006
1999-10-20,47.42000000000006
1999-10-21,47.78000000000006
1999-10-22,47.79000000000005
1999-10-25,47.37000000000005
1999-10-26,47.54000000000005
1999-10-27,48.42000000000006
1999-10-28,49.10000000000005
1999-10-29,50.02000000000005
1999-11-01,49.98000000000005
1999-11-02,50.42000000000006
1999-11-03,50.080000000000055
1999-11-04,50.68000000000005
1999-11-05,51.23000000000005
1999-11-08,51.470000000000056
1999-11-09,51.050000000000054
1999-11-10,50.96000000000005
1999-11-11,51.090000000000046
1999-11-12,52.06000000000006
1999-11-15,51.71000000000005
1999-11-16,52.330000000000055
1999-11-17,51.330000000000055
1999-11-18,50.74000000000005
1999-11-19,50.79000000000005
1999-11-22,50.580000000000055
1999-11-23,50.48000000000005
1999-11-24,50.06000000000006
