DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2023-08-21 17:00:00,185.69,,,20230900,20231200,20231200
2023-08-21 18:00:00,185.7,,,20230900,20231200,20231200
2023-08-21 19:00:00,185.7,,,20230900,20231200,20231200
2023-08-21 22:00:00,185.76,,,20230900,20231200,20231200
2023-08-22 00:00:00,185.89,,,20230900,20231200,20231200
2023-08-22 05:00:00,185.04,,,20230900,20231200,20231200
2023-08-22 10:00:00,185.28,,,20230900,20231200,20231200
2023-08-22 12:00:00,185.25,,,20230900,20231200,20231200
2023-08-22 22:00:00,184.96,,,20230900,20231200,20231200
2023-08-23 01:00:00,184.71,,,20230900,20231200,20231200
2023-08-23 03:00:00,184.94,,,20230900,20231200,20231200
2023-08-23 05:00:00,183.38,,,20230900,20231200,20231200
2023-08-23 08:00:00,183.66,,,20230900,20231200,20231200
2023-08-23 09:00:00,183.42,,,20230900,20231200,20231200
2023-08-23 10:00:00,182.94,,,20230900,20231200,20231200
2023-08-23 11:00:00,182.94,,,20230900,20231200,20231200
2023-08-23 12:00:00,182.96,,,20230900,20231200,20231200
2023-08-23 13:00:00,182.79,,,20230900,20231200,20231200
2023-08-23 14:00:00,182.87,,,20230900,20231200,20231200
2023-08-23 22:00:00,183.56,,,20230900,20231200,20231200
2023-08-24 05:00:00,183.26,,,20230900,20231200,20231200
2023-08-24 06:00:00,183.87,,,20230900,20231200,20231200
2023-08-24 10:00:00,183.82,,,20230900,20231200,20231200
2023-08-24 20:00:00,183.09,,,20230900,20231200,20231200
2023-08-24 22:00:00,183.15,,,20230900,20231200,20231200
2023-08-25 05:00:00,183.71,,,20230900,20231200,20231200
2023-08-25 08:00:00,183.3,,,20230900,20231200,20231200
2023-08-25 10:00:00,183.38,,,20230900,20231200,20231200
2023-08-25 14:00:00,183.66,,,20230900,20231200,20231200
2023-08-27 22:00:00,183.69,,,20230900,20231200,20231200
2023-08-28 05:00:00,184.08,,,20230900,20231200,20231200
2023-08-28 10:00:00,183.78,,,20230900,20231200,20231200
2023-08-29 05:00:00,183.67,,,20230900,20231200,20231200
2023-08-29 07:00:00,184.14,,,20230900,20231200,20231200
2023-08-29 10:00:00,184.3,,,20230900,20231200,20231200
2023-08-29 13:00:00,184.53,,,20230900,20231200,20231200
2023-08-29 22:00:00,183.93,,,20230900,20231200,20231200
2023-08-30 00:00:00,184.01,,,20230900,20231200,20231200
2023-08-30 05:00:00,184.07,,,20230900,20231200,20231200
2023-08-31 00:00:00,185.39,,,20230900,20231200,20231200
2023-08-31 05:00:00,183.76,,,20230900,20231200,20231200
2023-08-31 06:00:00,185.1,,,20230900,20231200,20231200
2023-08-31 07:00:00,185.0,,,20230900,20231200,20231200
2023-08-31 09:00:00,184.61,,,20230900,20231200,20231200
2023-08-31 13:00:00,184.9,,,20230900,20231200,20231200
2023-08-31 17:00:00,183.83,,,20230900,20231200,20231200
2023-08-31 22:00:00,183.91,,,20230900,20231200,20231200
2023-09-01 04:00:00,183.91,,,20230900,20231200,20231200
2023-09-01 05:00:00,183.64,,,20230900,20231200,20231200
2023-09-01 06:00:00,183.72,,,20230900,20231200,20231200
2023-09-01 13:00:00,183.41,,,20230900,20231200,20231200
2023-09-01 14:00:00,183.77,,,20230900,20231200,20231200
2023-09-03 22:00:00,183.72,,,20230900,20231200,20231200
2023-09-04 00:00:00,183.72,,,20230900,20231200,20231200
2023-09-04 10:00:00,184.56,,,20230900,20231200,20231200
2023-09-04 22:00:00,184.65,,,20230900,20231200,20231200
2023-09-05 02:00:00,184.77,,,20230900,20231200,20231200
2023-09-05 05:00:00,185.33,182.65,182.65,20230900,20231200,20231200
2023-09-05 08:00:00,183.98,,,20230900,20231200,20231200
2023-09-05 14:00:00,184.98,,,20230900,20231200,20231200
2023-09-05 15:00:00,185.22,,,20230900,20231200,20231200
2023-09-05 16:00:00,185.35,,,20230900,20231200,20231200
2023-09-06 05:00:00,184.37,181.71,181.71,20230900,20231200,20231200
2023-09-06 10:00:00,184.63,,,20230900,20231200,20231200
2023-09-06 13:00:00,184.13,,,20230900,20231200,20231200
2023-09-06 14:00:00,184.09,,,20230900,20231200,20231200
2023-09-06 22:00:00,184.37,,,20230900,20231200,20231200
2023-09-07 05:00:00,183.28,180.64,180.64,20230900,20231200,20231200
2023-09-07 10:00:00,183.38,,,20230900,20231200,20231200
2023-09-07 11:00:00,183.32,,,20230900,20231200,20231200
2023-09-07 12:00:00,183.19,,,20230900,20231200,20231200
2023-09-07 19:00:00,183.36,,,20230900,20231200,20231200
2023-09-07 22:00:00,183.41,,,20230900,20231200,20231200
2023-09-08 00:00:00,183.3,,,20230900,20231200,20231200
2023-09-08 01:00:00,183.59,,,20230900,20231200,20231200
2023-09-08 02:00:00,183.69,,,20230900,20231200,20231200
2023-09-08 05:00:00,183.82,181.16,181.16,20230900,20231200,20231200
2023-09-08 09:00:00,183.74,,,20230900,20231200,20231200
2023-09-08 10:00:00,183.61,,,20230900,20231200,20231200
2023-09-10 22:00:00,183.06,,,20230900,20231200,20231200
2023-09-11 00:00:00,,180.69,180.69,20230900,20231200,20231200
2023-09-11 01:00:00,,180.56,180.56,20230900,20231200,20231200
2023-09-11 05:00:00,183.12,180.47,180.47,20230900,20231200,20231200
2023-09-12 05:00:00,180.85,,,20231200,20240300,20240300
2023-09-13 03:00:00,181.09,,,20231200,20240300,20240300
2023-09-13 05:00:00,181.33,,,20231200,20240300,20240300
2023-09-13 06:00:00,180.63,,,20231200,20240300,20240300
2023-09-14 05:00:00,180.21,,,20231200,20240300,20240300
2023-09-14 14:00:00,180.0,,,20231200,20240300,20240300
2023-09-14 22:00:00,180.42,,,20231200,20240300,20240300
2023-09-15 05:00:00,180.43,,,20231200,20240300,20240300
2023-09-15 08:00:00,181.21,,,20231200,20240300,20240300
2023-09-17 22:00:00,180.44,,,20231200,20240300,20240300
2023-09-17 23:00:00,180.67,,,20231200,20240300,20240300
2023-09-18 05:00:00,180.2,,,20231200,20240300,20240300
2023-09-18 10:00:00,180.51,,,20231200,20240300,20240300
2023-09-18 13:00:00,180.15,,,20231200,20240300,20240300
2023-09-18 22:00:00,180.15,,,20231200,20240300,20240300
2023-09-19 05:00:00,180.33,,,20231200,20240300,20240300
2023-09-19 10:00:00,180.37,,,20231200,20240300,20240300
2023-09-19 22:00:00,180.52,,,20231200,20240300,20240300
2023-09-20 01:00:00,180.57,,,20231200,20240300,20240300
2023-09-20 05:00:00,180.4,,,20231200,20240300,20240300
2023-09-20 06:00:00,180.06,,,20231200,20240300,20240300
2023-09-20 08:00:00,180.59,,,20231200,20240300,20240300
2023-09-20 09:00:00,180.6,,,20231200,20240300,20240300
2023-09-20 12:00:00,180.49,,,20231200,20240300,20240300
2023-09-20 13:00:00,180.55,,,20231200,20240300,20240300
2023-09-20 18:00:00,180.44,,,20231200,20240300,20240300
2023-09-20 20:00:00,180.31,,,20231200,20240300,20240300
2023-09-20 22:00:00,180.4,,,20231200,20240300,20240300
2023-09-21 04:00:00,180.35,,,20231200,20240300,20240300
2023-09-21 05:00:00,178.89,,,20231200,20240300,20240300
2023-09-21 06:00:00,180.31,,,20231200,20240300,20240300
2023-09-21 10:00:00,179.2,,,20231200,20240300,20240300
2023-09-21 11:00:00,178.88,,,20231200,20240300,20240300
2023-09-21 12:00:00,178.99,,,20231200,20240300,20240300
2023-09-21 19:00:00,178.94,,,20231200,20240300,20240300
2023-09-21 20:00:00,178.97,,,20231200,20240300,20240300
2023-09-21 22:00:00,178.99,,,20231200,20240300,20240300
2023-09-22 02:00:00,179.37,,,20231200,20240300,20240300
2023-09-22 03:00:00,179.59,,,20231200,20240300,20240300
2023-09-22 05:00:00,179.27,,,20231200,20240300,20240300
2023-09-22 06:00:00,179.79,,,20231200,20240300,20240300
2023-09-22 08:00:00,179.14,,,20231200,20240300,20240300
2023-09-22 10:00:00,178.92,,,20231200,20240300,20240300
2023-09-22 16:00:00,179.29,,,20231200,20240300,20240300
2023-09-24 22:00:00,179.36,,,20231200,20240300,20240300
2023-09-25 05:00:00,179.35,,,20231200,20240300,20240300
2023-09-25 08:00:00,179.2,,,20231200,20240300,20240300
2023-09-25 10:00:00,179.47,,,20231200,20240300,20240300
2023-09-26 05:00:00,178.9,,,20231200,20240300,20240300
2023-09-26 07:00:00,178.89,,,20231200,20240300,20240300
2023-09-26 08:00:00,178.85,,,20231200,20240300,20240300
2023-09-26 09:00:00,179.1,,,20231200,20240300,20240300
2023-09-26 10:00:00,179.11,,,20231200,20240300,20240300
2023-09-26 13:00:00,179.02,,,20231200,20240300,20240300
2023-09-26 15:00:00,178.78,,,20231200,20240300,20240300
2023-09-27 05:00:00,179.26,,,20231200,20240300,20240300
2023-09-27 06:00:00,178.9,,,20231200,20240300,20240300
2023-09-27 10:00:00,179.01,,,20231200,20240300,20240300
2023-09-27 17:00:00,179.04,,,20231200,20240300,20240300
2023-09-28 00:00:00,179.26,,,20231200,20240300,20240300
