Date,Month1,Month2
2021-05-25 21:16:38,JUL-21|2021-06-18 18:15:00|UNKNOWN,DEC-21|2021-11-19 19:15:00|UNKNOWN
2021-06-20 05:29:43,MAR-22|2022-02-18 19:15:00|UNKNOWN,DEC-21|2021-11-19 19:15:00|UNKNOWN
2021-11-20 05:29:33,MAR-22|2022-02-18 19:15:00|UNKNOWN,MAY-22|2022-04-15 18:15:00|UNKNOWN
2021-12-30 05:21:30,MAR-22|2022-02-18 19:15:00|UNKNOWN,MAY-22|2022-04-14 18:15:00|UNKNOWN
2022-02-22 20:06:57,JUL-22|2022-06-17 18:15:00|UNKNOWN,MAY-22|2022-04-14 18:15:00|UNKNOWN
2022-07-25 20:06:55,MAR-23|2023-02-17 19:15:00|UNKNOWN,DEC-22|2022-11-18 19:15:00|UNKNOWN
2022-11-18 20:06:56,MAR-23|2023-02-17 19:15:00|UNKNOWN,MAY-23|2023-04-21 18:15:00|UNKNOWN
2023-02-09 19:13:05,MAR-23|2023-02-17 19:15:00|TRADEABLE,MAY-23|2023-04-21 18:15:00|OFFLINE
2023-02-10 12:32:00,MAR-23|2023-02-17 19:15:00|OFFLINE,MAY-23|2023-04-21 18:15:00|OFFLINE
2023-02-14 10:00:28,MAR-23|2023-02-17 19:15:00|TRADEABLE,MAY-23|2023-04-21 18:15:00|OFFLINE
2023-02-17 11:16:55,MAR-23|2023-02-17 19:15:00|TRADEABLE,MAY-23|2023-04-21 18:15:00|TRADEABLE
2023-02-20 11:16:56,JUL-23|2023-06-16 18:15:00|OFFLINE,MAY-23|2023-04-21 18:15:00|EDITS_ONLY
2023-02-21 11:16:56,JUL-23|2023-06-16 18:15:00|OFFLINE,MAY-23|2023-04-21 18:15:00|TRADEABLE
2023-03-23 11:16:55,JUL-23|2023-06-16 18:15:00|TRADEABLE,MAY-23|2023-04-21 18:15:00|TRADEABLE
2023-03-24 11:17:32,JUL-23|2023-06-16 18:15:00|OFFLINE,MAY-23|2023-04-21 18:15:00|TRADEABLE
2023-03-28 11:16:55,JUL-23|2023-06-16 18:15:00|TRADEABLE,MAY-23|2023-04-21 18:15:00|TRADEABLE
2023-04-07 11:16:53,JUL-23|2023-06-16 18:15:00|EDITS_ONLY,MAY-23|2023-04-21 18:15:00|EDITS_ONLY
2023-04-10 11:16:56,JUL-23|2023-06-16 18:15:00|TRADEABLE,MAY-23|2023-04-21 18:15:00|TRADEABLE
2023-04-24 11:17:14,JUL-23|2023-06-16 18:15:00|TRADEABLE,DEC-23|2023-11-17 19:15:00|OFFLINE
2023-05-15 11:17:26,JUL-23|2023-06-16 18:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|OFFLINE
2023-05-16 11:17:14,JUL-23|2023-06-16 18:15:00|TRADEABLE,DEC-23|2023-11-17 19:15:00|OFFLINE
2023-05-29 11:16:52,JUL-23|2023-06-16 18:15:00|EDITS_ONLY,DEC-23|2023-11-17 19:15:00|OFFLINE
2023-05-30 11:16:55,JUL-23|2023-06-16 18:15:00|TRADEABLE,DEC-23|2023-11-17 19:15:00|OFFLINE
2023-06-16 11:18:02,JUL-23|2023-06-16 18:15:00|TRADEABLE,DEC-23|2023-11-17 19:15:00|TRADEABLE
2023-06-19 11:16:50,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|EDITS_ONLY
2023-06-20 11:17:56,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|TRADEABLE
2023-07-04 11:16:50,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|EDITS_ONLY
2023-07-06 11:16:55,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|TRADEABLE
2023-07-10 11:17:29,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|OFFLINE
2023-07-11 11:18:03,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|TRADEABLE
2023-08-28 11:16:56,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|EDITS_ONLY
2023-08-29 11:16:56,MAR-24|2024-02-16 19:15:00|OFFLINE,DEC-23|2023-11-17 19:15:00|TRADEABLE
