Date,Month1,Month2
2021-03-15 22:54:30,APR-21|2021-03-26 17:05:00|UNKNOWN,JUL-21|2021-06-25 16:05:00|UNKNOWN
2021-03-26 21:42:44,OCT-21|2021-09-24 16:05:00|UNKNOWN,JUL-21|2021-06-25 16:05:00|UNKNOWN
2021-03-29 21:42:45,OCT-21|2021-09-24 17:05:00|UNKNOWN,JUL-21|2021-06-25 17:05:00|UNKNOWN
2021-06-26 05:28:42,OCT-21|2021-09-24 17:05:00|UNKNOWN,JAN-22|2021-12-23 18:05:00|UNKNOWN
2021-09-25 05:28:45,APR-22|2022-03-25 18:05:00|UNKNOWN,JAN-22|2021-12-23 18:05:00|UNKNOWN
2021-12-24 05:22:37,APR-22|2022-03-25 18:05:00|UNKNOWN,JUL-22|2022-06-24 17:05:00|UNKNOWN
2022-03-25 20:06:56,OCT-22|2022-09-23 17:05:00|UNKNOWN,JUL-22|2022-06-24 17:05:00|UNKNOWN
2022-06-24 20:06:55,OCT-22|2022-09-23 17:05:00|UNKNOWN,JAN-23|2022-12-23 18:05:00|UNKNOWN
2022-09-23 20:06:55,APR-23|2023-03-24 18:05:00|UNKNOWN,JAN-23|2022-12-23 18:05:00|UNKNOWN
2022-12-23 20:06:55,APR-23|2023-03-24 18:05:00|UNKNOWN,JUL-23|2023-06-23 17:05:00|UNKNOWN
2023-02-09 19:13:05,APR-23|2023-03-24 18:05:00|TRADEABLE,JUL-23|2023-06-23 17:05:00|OFFLINE
2023-03-24 11:17:32,APR-23|2023-03-24 18:05:00|TRADEABLE,JUL-23|2023-06-23 17:05:00|TRADEABLE
2023-03-28 11:16:55,OCT-23|2023-09-22 17:05:00|OFFLINE,JUL-23|2023-06-23 17:05:00|TRADEABLE
2023-04-10 11:16:56,OCT-23|2023-09-22 17:05:00|OFFLINE,JUL-23|2023-06-23 17:05:00|EDITS_ONLY
2023-04-11 11:17:26,OCT-23|2023-09-22 17:05:00|OFFLINE,JUL-23|2023-06-23 17:05:00|TRADEABLE
2023-04-17 11:17:13,OCT-23|2023-09-22 17:05:00|OFFLINE,JUL-23|2023-06-23 17:05:00|EDITS_ONLY
2023-04-18 11:16:55,OCT-23|2023-09-22 17:05:00|OFFLINE,JUL-23|2023-06-23 17:05:00|TRADEABLE
2023-06-26 11:17:57,OCT-23|2023-09-22 17:05:00|TRADEABLE,JUL-23|2023-06-23 17:05:00|TRADEABLE
2023-06-27 11:17:57,OCT-23|2023-09-22 17:05:00|TRADEABLE,JAN-24|2023-12-22 18:05:00|OFFLINE
2023-09-21 11:16:55,OCT-23|2023-09-22 17:05:00|TRADEABLE,JAN-24|2023-12-22 18:05:00|TRADEABLE
2023-09-25 11:16:56,APR-24|2024-03-22 18:05:00|OFFLINE,JAN-24|2023-12-22 18:05:00|TRADEABLE
2023-12-18 11:16:51,APR-24|2024-03-22 18:05:00|TRADEABLE,JAN-24|2023-12-22 18:05:00|TRADEABLE
2023-12-25 11:16:56,APR-24|2024-03-22 18:05:00|EDITS_ONLY,JUL-24|2024-06-28 17:05:00|OFFLINE
2023-12-26 11:16:51,APR-24|2024-03-22 18:05:00|TRADEABLE,JUL-24|2024-06-28 17:05:00|OFFLINE
2024-01-01 11:16:51,APR-24|2024-03-22 18:05:00|EDITS_ONLY,JUL-24|2024-06-28 17:05:00|OFFLINE
2024-01-02 11:16:51,APR-24|2024-03-22 18:05:00|TRADEABLE,JUL-24|2024-06-28 17:05:00|OFFLINE
