Date,MAR,JUN,SEP,DEC
2023-02-14 19:05:07,MAR-23|2023-03-10 20:00:00|TRADEABLE,JUN-23|2023-06-16 19:00:00|TRADEABLE,SEP-23|2023-09-15 19:00:00|OFFLINE,DEC-23|2023-12-15 20:00:00|OFFLINE
