Date,MONTH1,MONTH2
2021-03-15 22:54:30,MAR-21|2021-03-19 08:00:00|UNKNOWN,JUN-21|2021-06-18 07:00:00|UNKNOWN
2021-03-19 21:41:27,SEP-21|2021-09-17 07:00:00|UNKNOWN,JUN-21|2021-06-18 07:00:00|UNKNOWN
2021-06-20 05:29:43,SEP-21|2021-09-17 07:00:00|UNKNOWN,DEC-21|2021-12-17 08:00:00|UNKNOWN
2021-09-18 05:28:46,MAR-22|2022-03-18 08:00:00|UNKNOWN,DEC-21|2021-12-17 08:00:00|UNKNOWN
2021-12-18 05:22:38,MAR-22|2022-03-18 08:00:00|UNKNOWN,JUN-22|2022-06-17 07:00:00|UNKNOWN
2022-03-18 20:07:04,SEP-22|2022-09-16 07:00:00|UNKNOWN,JUN-22|2022-06-17 07:00:00|UNKNOWN
2022-06-21 20:06:55,SEP-22|2022-09-16 07:00:00|UNKNOWN,DEC-22|2022-12-16 08:00:00|UNKNOWN
2022-09-16 20:06:56,MAR-23|2023-03-17 08:00:00|UNKNOWN,DEC-22|2022-12-16 08:00:00|UNKNOWN
2022-12-16 20:06:55,MAR-23|2023-03-17 08:00:00|UNKNOWN,JUN-23|2023-06-16 07:00:00|UNKNOWN
2023-02-09 19:13:05,MAR-23|2023-03-17 08:00:00|TRADEABLE,JUN-23|2023-06-16 07:00:00|OFFLINE
2023-03-13 11:16:55,MAR-23|2023-03-17 08:00:00|TRADEABLE,JUN-23|2023-06-16 07:00:00|TRADEABLE
2023-03-20 11:16:55,SEP-23|2023-09-15 07:00:00|OFFLINE,JUN-23|2023-06-16 07:00:00|TRADEABLE
2023-06-16 11:18:02,SEP-23|2023-09-15 07:00:00|TRADEABLE,JUN-23|2023-06-16 07:00:00|TRADEABLE
2023-06-19 11:16:50,SEP-23|2023-09-15 07:00:00|TRADEABLE,DEC-23|2023-12-15 08:00:00|OFFLINE
2023-09-13 11:16:56,SEP-23|2023-09-15 07:00:00|OFFLINE,DEC-23|2023-12-15 08:00:00|TRADEABLE
2023-09-15 11:16:56,MAR-24|2024-03-15 08:00:00|OFFLINE,DEC-23|2023-12-15 08:00:00|TRADEABLE
2023-12-13 11:16:56,MAR-24|2024-03-15 08:00:00|TRADEABLE,DEC-23|2023-12-15 08:00:00|TRADEABLE
2023-12-15 11:16:51,MAR-24|2024-03-15 08:00:00|TRADEABLE,JUN-24|2024-06-21 07:00:00|OFFLINE
2023-12-25 11:16:56,MAR-24|2024-03-15 08:00:00|EDITS_ONLY,JUN-24|2024-06-21 07:00:00|OFFLINE
2023-12-26 11:16:51,MAR-24|2024-03-15 08:00:00|TRADEABLE,JUN-24|2024-06-21 07:00:00|OFFLINE
2024-01-01 11:16:51,MAR-24|2024-03-15 08:00:00|EDITS_ONLY,JUN-24|2024-06-21 07:00:00|OFFLINE
2024-01-02 11:16:51,MAR-24|2024-03-15 08:00:00|TRADEABLE,JUN-24|2024-06-21 07:00:00|OFFLINE
2024-03-12 11:16:55,MAR-24|2024-03-15 08:00:00|TRADEABLE,JUN-24|2024-06-21 07:00:00|TRADEABLE
2024-03-15 11:16:51,SEP-24|2024-09-20 07:00:00|OFFLINE,JUN-24|2024-06-21 07:00:00|TRADEABLE
2024-03-29 11:16:51,SEP-24|2024-09-20 07:00:00|OFFLINE,JUN-24|2024-06-21 07:00:00|EDITS_ONLY
2024-04-01 11:16:51,SEP-24|2024-09-20 07:00:00|OFFLINE,JUN-24|2024-06-21 07:00:00|TRADEABLE
2024-06-21 11:16:57,SEP-24|2024-09-20 07:00:00|TRADEABLE,DEC-24|2024-12-20 08:00:00|OFFLINE
