Date,MONTH1,MONTH2
2021-05-25 21:16:38,JUN-21|2021-06-18 09:00:00|UNKNOWN,SEP-21|2021-09-17 09:00:00|UNKNOWN
2021-06-20 05:29:43,DEC-21|2021-12-17 10:00:00|UNKNOWN,SEP-21|2021-09-17 09:00:00|UNKNOWN
2021-09-18 05:28:46,DEC-21|2021-12-17 10:00:00|UNKNOWN,MAR-22|2022-03-18 10:00:00|UNKNOWN
2021-12-18 05:22:38,JUN-22|2022-06-17 09:00:00|UNKNOWN,MAR-22|2022-03-18 10:00:00|UNKNOWN
2022-03-18 20:07:04,JUN-22|2022-06-17 09:00:00|UNKNOWN,SEP-22|2022-09-16 09:00:00|UNKNOWN
2022-06-21 20:06:55,DEC-22|2022-12-16 10:00:00|UNKNOWN,SEP-22|2022-09-16 09:00:00|UNKNOWN
2022-09-16 20:06:56,DEC-22|2022-12-16 10:00:00|UNKNOWN,MAR-23|2023-03-17 10:00:00|UNKNOWN
2022-12-16 20:06:55,JUN-23|2023-06-16 09:00:00|UNKNOWN,MAR-23|2023-03-17 10:00:00|UNKNOWN
2023-02-09 19:13:05,JUN-23|2023-06-16 09:00:00|OFFLINE,MAR-23|2023-03-17 10:00:00|TRADEABLE
2023-03-14 11:16:54,JUN-23|2023-06-16 09:00:00|TRADEABLE,MAR-23|2023-03-17 10:00:00|TRADEABLE
2023-03-20 11:16:55,JUN-23|2023-06-16 09:00:00|TRADEABLE,SEP-23|2023-09-15 09:00:00|OFFLINE
2023-06-12 11:16:56,JUN-23|2023-06-16 09:00:00|TRADEABLE,SEP-23|2023-09-15 09:00:00|TRADEABLE
2023-06-19 11:16:50,DEC-23|2023-12-15 10:00:00|OFFLINE,SEP-23|2023-09-15 09:00:00|TRADEABLE
2023-09-13 11:16:56,DEC-23|2023-12-15 10:00:00|TRADEABLE,SEP-23|2023-09-15 09:00:00|TRADEABLE
2023-09-15 11:16:56,DEC-23|2023-12-15 10:00:00|TRADEABLE,MAR-24|2024-03-15 10:00:00|OFFLINE
2023-12-12 11:16:52,DEC-23|2023-12-15 10:00:00|TRADEABLE,MAR-24|2024-03-15 10:00:00|TRADEABLE
2023-12-15 11:16:51,JUN-24|2024-06-21 09:00:00|OFFLINE,MAR-24|2024-03-15 10:00:00|TRADEABLE
