Date,Month1,Month2
2021-05-25 21:16:38,JUN-21|2021-05-26 15:15:00|UNKNOWN,SEP-21|2021-08-26 15:15:00|UNKNOWN
2021-05-26 21:22:51,DEC-21|2021-11-26 16:15:00|UNKNOWN,SEP-21|2021-08-26 15:15:00|UNKNOWN
2021-09-07 10:03:40,DEC-21|2021-11-26 16:15:00|UNKNOWN,MAR-22|2022-02-24 16:15:00|UNKNOWN
2021-11-27 05:29:43,JUN-22|2022-05-27 15:15:00|UNKNOWN,MAR-22|2022-02-24 16:15:00|UNKNOWN
2022-02-24 20:06:54,JUN-22|2022-05-27 15:15:00|UNKNOWN,SEP-22|2022-08-26 15:15:00|UNKNOWN
2022-05-27 20:06:56,DEC-22|2022-11-28 16:15:00|UNKNOWN,SEP-22|2022-08-26 15:15:00|UNKNOWN
2022-08-26 20:06:55,DEC-22|2022-11-28 16:15:00|UNKNOWN,MAR-23|2023-02-24 16:15:00|UNKNOWN
2022-11-28 20:06:55,JUN-23|2023-05-29 15:15:00|UNKNOWN,MAR-23|2023-02-24 16:15:00|UNKNOWN
2022-12-22 20:06:56,JUN-23|2023-05-26 15:15:00|UNKNOWN,MAR-23|2023-02-24 16:15:00|UNKNOWN
2023-02-09 19:13:05,JUN-23|2023-05-26 15:15:00|OFFLINE,MAR-23|2023-02-24 16:15:00|TRADEABLE
2023-02-22 11:16:55,JUN-23|2023-05-26 15:15:00|TRADEABLE,MAR-23|2023-02-24 16:15:00|TRADEABLE
2023-02-27 12:08:48,JUN-23|2023-05-26 15:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-04-10 11:16:56,JUN-23|2023-05-26 15:15:00|EDITS_ONLY,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-04-12 11:16:56,JUN-23|2023-05-26 15:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-05-02 11:16:56,JUN-23|2023-05-26 15:15:00|EDITS_ONLY,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-05-03 11:16:57,JUN-23|2023-05-26 15:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-05-09 11:17:28,JUN-23|2023-05-26 15:15:00|EDITS_ONLY,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-05-10 11:17:29,JUN-23|2023-05-26 15:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|OFFLINE
2023-05-24 11:18:02,JUN-23|2023-05-26 15:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|TRADEABLE
2023-05-30 11:16:55,DEC-23|2023-11-28 16:15:00|OFFLINE,SEP-23|2023-08-29 15:15:00|EDITS_ONLY
2023-05-31 11:19:06,DEC-23|2023-11-28 16:15:00|OFFLINE,SEP-23|2023-08-29 15:15:00|TRADEABLE
2023-08-24 11:16:54,DEC-23|2023-11-28 16:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|TRADEABLE
2023-08-28 11:16:56,DEC-23|2023-11-28 16:15:00|EDITS_ONLY,SEP-23|2023-08-29 15:15:00|EDITS_ONLY
2023-08-29 11:16:56,DEC-23|2023-11-28 16:15:00|TRADEABLE,SEP-23|2023-08-29 15:15:00|TRADEABLE
2023-08-30 11:16:55,DEC-23|2023-11-28 16:15:00|TRADEABLE,MAR-24|2024-02-27 16:15:00|OFFLINE
2023-09-07 11:16:50,DEC-23|2023-11-28 16:15:00|EDITS_ONLY,MAR-24|2024-02-27 16:15:00|OFFLINE
2023-09-08 11:16:55,DEC-23|2023-11-28 16:15:00|TRADEABLE,MAR-24|2024-02-27 16:15:00|OFFLINE
2023-09-29 11:16:54,DEC-23|2023-11-28 16:15:00|EDITS_ONLY,MAR-24|2024-02-27 16:15:00|OFFLINE
2023-10-02 11:16:51,DEC-23|2023-11-28 16:15:00|TRADEABLE,MAR-24|2024-02-27 16:15:00|OFFLINE
2023-11-20 11:16:56,DEC-23|2023-11-28 16:15:00|EDITS_ONLY,MAR-24|2024-02-27 16:15:00|OFFLINE
2023-11-21 11:16:59,DEC-23|2023-11-28 16:15:00|TRADEABLE,MAR-24|2024-02-27 16:15:00|OFFLINE
