DATE_TIME,current_contract,next_contract,carry_contract
1989-08-02 05:00:00,19891000,19891100,19890900
1989-09-04 05:00:00,19891100,19891200,19891000
1989-10-03 05:00:00,19891200,19900100,19891100
1989-10-31 06:00:00,19900100,19900200,19891200
1989-12-01 06:00:00,19900200,19900300,19900100
1990-01-02 06:00:00,19900300,19900400,19900200
1990-01-31 06:00:00,19900400,19900500,19900300
1990-03-02 06:00:00,19900500,19900600,19900400
1990-04-02 05:00:00,19900600,19900700,19900500
1990-05-03 05:00:00,19900700,19900800,19900600
1990-06-04 05:00:00,19900800,19900900,19900700
1990-07-03 05:00:00,19900900,19901000,19900800
1990-08-02 05:00:00,19901000,19901100,19900900
1990-09-03 05:00:00,19901100,19901200,19901000
1990-10-03 05:00:00,19901200,19910100,19901100
1990-10-31 06:00:00,19910100,19910200,19901200
1990-12-03 06:00:00,19910200,19910300,19910100
1990-12-31 06:00:00,19910300,19910400,19910200
1991-01-31 06:00:00,19910400,19910500,19910300
1991-03-04 06:00:00,19910500,19910600,19910400
1991-04-02 06:00:00,19910600,19910700,19910500
1991-05-03 05:00:00,19910700,19910800,19910600
1991-06-03 05:00:00,19910800,19910900,19910700
1991-07-03 05:00:00,19910900,19911000,19910800
1991-08-02 05:00:00,19911000,19911100,19910900
1991-09-02 05:00:00,19911100,19911200,19911000
1991-10-03 05:00:00,19911200,19920100,19911100
1991-11-01 06:00:00,19920100,19920200,19911200
1991-12-02 06:00:00,19920200,19920300,19920100
1992-01-02 06:00:00,19920300,19920400,19920200
1992-02-03 06:00:00,19920400,19920500,19920300
1992-03-02 06:00:00,19920500,19920600,19920400
1992-04-02 06:00:00,19920600,19920700,19920500
1992-05-05 05:00:00,19920700,19920800,19920600
1992-06-02 05:00:00,19920800,19920900,19920700
1992-07-03 05:00:00,19920900,19921000,19920800
1992-08-03 05:00:00,19921000,19921100,19920900
1992-09-02 05:00:00,19921100,19921200,19921000
1992-10-05 05:00:00,19921200,19930100,19921100
1992-11-02 06:00:00,19930100,19930200,19921200
1992-12-01 06:00:00,19930200,19930300,19930100
1992-12-31 06:00:00,19930300,19930400,19930200
1993-02-01 06:00:00,19930400,19930500,19930300
1993-03-02 06:00:00,19930500,19930600,19930400
1993-04-02 06:00:00,19930600,19930700,19930500
1993-05-04 05:00:00,19930700,19930800,19930600
1993-06-02 05:00:00,19930800,19930900,19930700
1993-07-05 05:00:00,19930900,19931000,19930800
1993-08-02 05:00:00,19931000,19931100,19930900
1993-09-02 05:00:00,19931100,19931200,19931000
1993-10-04 05:00:00,19931200,19940100,19931100
1993-11-01 06:00:00,19940100,19940200,19931200
1993-12-01 06:00:00,19940200,19940300,19940100
1993-12-31 06:00:00,19940300,19940400,19940200
1994-01-31 06:00:00,19940400,19940500,19940300
1994-03-02 06:00:00,19940500,19940600,19940400
1994-04-05 05:00:00,19940600,19940700,19940500
1994-05-03 05:00:00,19940700,19940800,19940600
1994-06-02 05:00:00,19940800,19940900,19940700
1994-07-04 05:00:00,19940900,19941000,19940800
1994-08-02 05:00:00,19941000,19941100,19940900
1994-09-02 05:00:00,19941100,19941200,19941000
1994-10-03 05:00:00,19941200,19950100,19941100
1994-10-31 06:00:00,19950100,19950200,19941200
1994-12-01 06:00:00,19950200,19950300,19950100
1995-01-03 06:00:00,19950300,19950400,19950200
1995-01-31 06:00:00,19950400,19950500,19950300
1995-03-02 06:00:00,19950500,19950600,19950400
1995-04-03 05:00:00,19950600,19950700,19950500
1995-05-03 05:00:00,19950700,19950800,19950600
1995-06-02 05:00:00,19950800,19950900,19950700
1995-07-03 05:00:00,19950900,19951000,19950800
1995-08-02 05:00:00,19951000,19951100,19950900
1995-09-04 05:00:00,19951100,19951200,19951000
1995-10-03 05:00:00,19951200,19960100,19951100
1995-11-01 06:00:00,19960100,19960200,19951200
1995-12-04 06:00:00,19960200,19960300,19960100
1996-01-02 06:00:00,19960300,19960400,19960200
1996-02-01 06:00:00,19960400,19960500,19960300
1996-03-04 06:00:00,19960500,19960600,19960400
1996-04-02 06:00:00,19960600,19960700,19960500
1996-05-03 05:00:00,19960700,19960800,19960600
1996-06-03 05:00:00,19960800,19960900,19960700
1996-07-03 05:00:00,19960900,19961000,19960800
1996-08-02 05:00:00,19961000,19961100,19960900
1996-09-02 05:00:00,19961100,19961200,19961000
1996-10-03 05:00:00,19961200,19970100,19961100
1996-10-31 06:00:00,19970100,19970200,19961200
1996-12-02 06:00:00,19970200,19970300,19970100
1996-12-31 06:00:00,19970300,19970400,19970200
1997-01-31 06:00:00,19970400,19970500,19970300
1997-03-03 06:00:00,19970500,19970600,19970400
1997-04-02 06:00:00,19970600,19970700,19970500
1997-05-06 05:00:00,19970700,19970800,19970600
1997-06-02 05:00:00,19970800,19970900,19970700
1997-07-03 05:00:00,19970900,19971000,19970800
1997-08-04 05:00:00,19971000,19971100,19970900
1997-09-02 05:00:00,19971100,19971200,19971000
1997-10-03 05:00:00,19971200,19980100,19971100
1997-10-31 06:00:00,19980100,19980200,19971200
1997-12-01 06:00:00,19980200,19980300,19980100
1997-12-31 06:00:00,19980300,19980400,19980200
1998-02-02 06:00:00,19980400,19980500,19980300
1998-03-02 06:00:00,19980500,19980600,19980400
1998-04-02 06:00:00,19980600,19980700,19980500
1998-05-05 05:00:00,19980700,19980800,19980600
1998-06-02 05:00:00,19980800,19980900,19980700
1998-07-03 05:00:00,19980900,19981000,19980800
1998-08-03 05:00:00,19981000,19981100,19980900
1998-09-02 05:00:00,19981100,19981200,19981000
1998-10-05 05:00:00,19981200,19990100,19981100
1998-11-02 06:00:00,19990100,19990200,19981200
1998-12-01 06:00:00,19990200,19990300,19990100
1998-12-31 06:00:00,19990300,19990400,19990200
1999-02-01 06:00:00,19990400,19990500,19990300
1999-03-02 06:00:00,19990500,19990600,19990400
1999-04-06 05:00:00,19990600,19990700,19990500
1999-05-04 05:00:00,19990700,19990800,19990600
1999-06-02 05:00:00,19990800,19990900,19990700
1999-07-05 05:00:00,19990900,19991000,19990800
1999-08-02 05:00:00,19991000,19991100,19990900
1999-09-02 05:00:00,19991100,19991200,19991000
1999-10-04 05:00:00,19991200,20000100,19991100
1999-11-01 06:00:00,20000100,20000200,19991200
1999-12-02 06:00:00,20000200,20000300,20000100
2000-01-04 06:00:00,20000300,20000400,20000200
2000-02-01 06:00:00,20000400,20000500,20000300
2000-03-02 06:00:00,20000500,20000600,20000400
2000-04-03 05:00:00,20000600,20000700,20000500
