DATE_TIME,current_contract,next_contract,carry_contract
2017-04-17 01:00:00,20170500,20170700,20170700
2017-07-05 15:00:00,20170700,20171000,20171000
2017-09-15 01:00:00,20171000,20171200,20171200
2017-12-01 14:00:00,20171200,20180300,20180300
2018-02-14 02:00:00,20180300,20180500,20180500
2018-04-16 01:00:00,20180500,20180700,20180700
2018-07-05 18:00:00,20180700,20181000,20181000
2018-09-17 13:00:00,20181000,20181200,20181200
2018-12-03 17:00:00,20181200,20190300,20190300
2019-02-14 02:00:00,20190300,20190500,20190500
2019-04-16 01:00:00,20190500,20190700,20190700
2019-07-05 14:00:00,20190700,20191000,20191000
2019-09-16 09:00:00,20191000,20191200,20191200
2019-12-02 13:00:00,20191200,20200300,20200300
2020-02-14 02:00:00,20200300,20200500,20200500
2020-04-16 01:00:00,20200500,20200700,20200700
2020-07-09 01:00:00,20200700,20201000,20201000
2020-09-16 12:00:00,20201000,20201200,20201200
2020-12-01 15:00:00,20201200,20210300,20210300
2021-02-12 02:00:00,20210300,20210500,20210500
2021-04-16 01:00:00,20210500,20210700,20210700
2021-05-28 03:00:00,20210700,20211000,20211000
2021-09-16 02:00:00,20211000,20211200,20211200
2021-11-16 06:00:00,20211200,20220300,20220300
2022-02-14 02:00:00,20220300,20220500,20220500
2022-04-14 01:00:00,20220500,20220700,20220700
2022-06-16 08:00:00,20220700,20221000,20221000
2022-09-16 10:00:00,20221000,20221200,20221200
2022-11-16 02:00:00,20221200,20230300,20230300
2022-11-25 13:00:00,20230300,20230500,20230500
