DATE_TIME,current_contract,next_contract,carry_contract
1989-02-06 06:00:00,19890300,19890500,19890500
1989-04-07 05:00:00,19890500,19890800,19890800
1989-07-10 05:00:00,19890800,19891000,19891000
1989-09-08 05:00:00,19891000,19891200,19891200
1989-11-08 06:00:00,19891200,19900300,19900300
1990-02-06 06:00:00,19900300,19900500,19900500
1990-04-09 05:00:00,19900500,19900800,19900800
1990-07-09 05:00:00,19900800,19901000,19901000
1990-09-07 05:00:00,19901000,19901200,19901200
1990-11-08 06:00:00,19901200,19910300,19910300
1991-02-06 06:00:00,19910300,19910500,19910500
1991-04-08 05:00:00,19910500,19910800,19910800
1991-07-09 05:00:00,19910800,19911000,19911000
1991-09-09 05:00:00,19911000,19911200,19911200
1991-11-08 06:00:00,19911200,19920300,19920300
1992-02-07 06:00:00,19920300,19920500,19920500
1992-04-08 05:00:00,19920500,19920800,19920800
1992-07-09 05:00:00,19920800,19921000,19921000
1992-09-08 05:00:00,19921000,19921200,19921200
1992-11-09 06:00:00,19921200,19930300,19930300
1993-02-05 06:00:00,19930300,19930500,19930500
1993-04-08 05:00:00,19930500,19930800,19930800
1993-07-09 05:00:00,19930800,19931000,19931000
1993-09-08 05:00:00,19931000,19931200,19931200
1993-11-08 06:00:00,19931200,19940300,19940300
1994-02-07 06:00:00,19940300,19940500,19940500
1994-04-08 05:00:00,19940500,19940800,19940800
1994-07-08 05:00:00,19940800,19941000,19941000
1994-09-08 05:00:00,19941000,19941200,19941200
1994-11-08 06:00:00,19941200,19950300,19950300
1995-02-06 06:00:00,19950300,19950500,19950500
1995-04-07 05:00:00,19950500,19950800,19950800
1995-07-10 05:00:00,19950800,19951000,19951000
1995-09-08 05:00:00,19951000,19951200,19951200
1995-11-08 06:00:00,19951200,19960300,19960300
1996-02-07 06:00:00,19960300,19960500,19960500
1996-04-09 05:00:00,19960500,19960800,19960800
1996-07-09 05:00:00,19960800,19961000,19961000
1996-09-09 05:00:00,19961000,19961200,19961200
1996-11-08 06:00:00,19961200,19970300,19970300
1997-02-06 06:00:00,19970300,19970500,19970500
1997-04-08 05:00:00,19970500,19970800,19970800
1997-07-09 05:00:00,19970800,19971000,19971000
1997-09-08 05:00:00,19971000,19971200,19971200
1997-11-07 06:00:00,19971200,19980300,19980300
1998-02-06 06:00:00,19980300,19980500,19980500
1998-04-08 05:00:00,19980500,19980800,19980800
1998-07-09 05:00:00,19980800,19981000,19981000
1998-09-08 05:00:00,19981000,19981200,19981200
1998-11-09 06:00:00,19981200,19990300,19990300
1999-02-05 06:00:00,19990300,19990500,19990500
1999-04-08 05:00:00,19990500,19990800,19990800
1999-07-09 05:00:00,19990800,19991000,19991000
1999-09-08 05:00:00,19991000,19991200,19991200
1999-11-08 06:00:00,19991200,20000300,20000300
2000-02-07 06:00:00,20000300,20000500,20000500
2000-04-07 05:00:00,20000500,20000800,20000800
2000-07-10 05:00:00,20000800,20001000,20001000
2000-09-08 05:00:00,20001000,20001200,20001200
2000-11-08 06:00:00,20001200,20010300,20010300
2001-02-06 06:00:00,20010300,20010500,20010500
2001-04-09 05:00:00,20010500,20010800,20010800
2001-07-09 05:00:00,20010800,20011000,20011000
2001-09-07 05:00:00,20011000,20011200,20011200
2001-11-08 06:00:00,20011200,20020300,20020300
2002-02-06 06:00:00,20020300,20020500,20020500
2002-04-08 05:00:00,20020500,20020800,20020800
2002-07-09 05:00:00,20020800,20021000,20021000
2002-09-09 05:00:00,20021000,20021200,20021200
2002-11-08 06:00:00,20021200,20030300,20030300
2003-02-06 06:00:00,20030300,20030500,20030500
2003-04-08 05:00:00,20030500,20030800,20030800
2003-07-09 05:00:00,20030800,20031000,20031000
2003-09-08 05:00:00,20031000,20031200,20031200
2003-11-07 06:00:00,20031200,20040300,20040300
2004-02-06 06:00:00,20040300,20040500,20040500
2004-04-08 05:00:00,20040500,20040800,20040800
2004-07-09 05:00:00,20040800,20041000,20041000
2004-09-08 05:00:00,20041000,20041200,20041200
2004-11-08 06:00:00,20041200,20050300,20050300
2005-02-07 06:00:00,20050300,20050500,20050500
2005-04-08 05:00:00,20050500,20050800,20050800
2005-07-08 05:00:00,20050800,20051000,20051000
2005-09-08 05:00:00,20051000,20051200,20051200
2005-11-08 06:00:00,20051200,20060300,20060300
2006-02-06 06:00:00,20060300,20060500,20060500
2006-04-07 05:00:00,20060500,20060800,20060800
2006-07-10 05:00:00,20060800,20061000,20061000
2006-09-08 05:00:00,20061000,20061200,20061200
2006-11-08 06:00:00,20061200,20070300,20070300
2007-02-06 06:00:00,20070300,20070500,20070500
2007-04-10 05:00:00,20070500,20070800,20070800
2007-07-09 05:00:00,20070800,20071000,20071000
2007-09-07 05:00:00,20071000,20071200,20071200
2007-11-08 06:00:00,20071200,20080300,20080300
2008-02-07 06:00:00,20080300,20080500,20080500
2008-04-08 05:00:00,20080500,20080800,20080800
2008-07-09 05:00:00,20080800,20081000,20081000
2008-09-08 05:00:00,20081000,20081200,20081200
2008-11-07 06:00:00,20081200,20090300,20090300
2009-02-06 06:00:00,20090300,20090500,20090500
