DATE_TIME,current_contract,next_contract,carry_contract
2012-01-11 06:00:00,20120100,20121200,20120200
2012-12-11 06:00:00,20121200,20131200,20130100
2013-12-11 06:00:00,20131200,20141200,20140100
2014-12-11 06:00:00,20141200,20151200,20150100
2015-12-11 06:00:00,20151200,20161200,20160100
2016-12-12 06:00:00,20161200,20171200,20170100
2017-12-11 06:00:00,20171200,20181200,20180100
2018-12-11 06:00:00,20181200,20191200,20190100
2019-12-11 06:00:00,20191200,20201200,20200100
2020-12-11 06:00:00,20201200,20211200,20210100
2021-12-11 05:00:00,20211200,20221200,20220300
2022-12-11 05:00:00,20211200,20221200,20220300
