DATE_TIME,current_contract,next_contract,carry_contract
1975-01-13 06:00:00,19750300,19750500,19750100
1975-03-14 05:00:00,19750500,19750700,19750300
1975-05-15 05:00:00,19750700,19750800,19750500
1975-06-16 05:00:00,19750800,19750900,19750700
1975-07-16 05:00:00,19750900,19751100,19750800
1975-09-15 05:00:00,19751100,19760100,19750900
1975-11-14 06:00:00,19760100,19760300,19751100
1976-01-14 06:00:00,19760300,19760500,19760100
1976-03-15 06:00:00,19760500,19760700,19760300
1976-05-14 05:00:00,19760700,19760800,19760500
1976-06-15 05:00:00,19760800,19760900,19760700
1976-07-16 05:00:00,19760900,19761100,19760800
1976-09-15 05:00:00,19761100,19770100,19760900
1976-11-15 06:00:00,19770100,19770300,19761100
1977-01-13 06:00:00,19770300,19770500,19770100
1977-03-15 06:00:00,19770500,19770700,19770300
1977-05-16 05:00:00,19770700,19770800,19770500
1977-06-15 05:00:00,19770800,19770900,19770700
1977-07-15 05:00:00,19770900,19771100,19770800
1977-09-15 05:00:00,19771100,19780100,19770900
1977-11-15 06:00:00,19780100,19780300,19771100
1978-01-13 06:00:00,19780300,19780500,19780100
1978-03-15 06:00:00,19780500,19780700,19780300
1978-05-15 05:00:00,19780700,19780800,19780500
1978-06-15 05:00:00,19780800,19780900,19780700
1978-07-17 05:00:00,19780900,19781100,19780800
1978-09-15 05:00:00,19781100,19790100,19780900
1978-11-15 06:00:00,19790100,19790300,19781100
1979-01-12 06:00:00,19790300,19790500,19790100
1979-03-15 06:00:00,19790500,19790700,19790300
1979-05-15 05:00:00,19790700,19790800,19790500
1979-06-15 05:00:00,19790800,19790900,19790700
1979-07-16 05:00:00,19790900,19791100,19790800
1979-09-14 05:00:00,19791100,19800100,19790900
1979-11-15 06:00:00,19800100,19800300,19791100
1980-01-14 06:00:00,19800300,19800500,19800100
1980-03-14 06:00:00,19800500,19800700,19800300
1980-05-15 05:00:00,19800700,19800800,19800500
1980-06-16 05:00:00,19800800,19800900,19800700
1980-07-16 05:00:00,19800900,19801100,19800800
1980-09-15 05:00:00,19801100,19810100,19800900
1980-11-14 06:00:00,19810100,19810300,19801100
1981-01-13 06:00:00,19810300,19810500,19810100
1981-03-16 06:00:00,19810500,19810700,19810300
1981-05-15 05:00:00,19810700,19810800,19810500
1981-06-15 05:00:00,19810800,19810900,19810700
1981-07-16 05:00:00,19810900,19811100,19810800
1981-09-15 05:00:00,19811100,19820100,19810900
1981-11-16 06:00:00,19820100,19820300,19811100
