DATE_TIME,current_contract,next_contract,carry_contract
2004-04-05,20040500,20040700,20040700
2004-06-04,20040700,20040900,20040900
2004-08-06,20040900,20041100,20041100
2004-10-06,20041100,20050100,20050100
2004-12-06,20050100,20050300,20050300
2005-02-03,20050300,20050500,20050500
2005-04-05,20050500,20050700,20050700
2005-06-06,20050700,20050900,20050900
2005-08-05,20050900,20051100,20051100
2005-10-06,20051100,20060100,20060100
2005-12-06,20060100,20060300,20060300
2006-02-03,20060300,20060500,20060500
2006-04-05,20060500,20060700,20060700
2006-06-05,20060700,20060900,20060900
2006-08-07,20060900,20061100,20061100
2006-10-06,20061100,20070100,20070100
2006-12-06,20070100,20070300,20070300
2007-02-02,20070300,20070500,20070500
2007-04-05,20070500,20070700,20070700
2007-06-05,20070700,20070900,20070900
2007-08-06,20070900,20071100,20071100
2007-10-05,20071100,20080100,20080100
2007-12-06,20080100,20080300,20080300
2008-02-04,20080300,20080500,20080500
2008-04-04,20080500,20080700,20080700
2008-06-05,20080700,20080900,20080900
2008-08-06,20080900,20081100,20081100
2008-10-06,20081100,20090100,20090100
2008-12-05,20090100,20090300,20090300
2009-02-03,20090300,20090500,20090500
2009-04-06,20090500,20090700,20090700
2009-06-05,20090700,20090900,20090900
2009-08-06,20090900,20091100,20091100
2009-10-06,20091100,20100100,20100100
2009-12-07,20100100,20100300,20100300
2010-02-03,20100300,20100500,20100500
2010-04-06,20100500,20100700,20100700
2010-06-04,20100700,20100900,20100900
2010-08-06,20100900,20101100,20101100
2010-10-06,20101100,20110100,20110100
2010-12-06,20110100,20110300,20110300
2011-02-03,20110300,20110500,20110500
2011-04-05,20110500,20110700,20110700
2011-06-06,20110700,20110900,20110900
2011-08-05,20110900,20111100,20111100
2011-10-06,20111100,20120100,20120100
2011-12-06,20120100,20120300,20120300
2012-02-03,20120300,20120500,20120500
2012-04-05,20120500,20120700,20120700
2012-06-06,20120700,20120900,20120900
2012-08-06,20120900,20121100,20121100
2012-10-05,20121100,20130100,20130100
2012-12-06,20130100,20130300,20130300
2013-02-04,20130300,20130500,20130500
2013-04-05,20130500,20130700,20130700
2013-06-05,20130700,20130900,20130900
2013-08-06,20130900,20131100,20131100
2013-10-07,20131100,20140100,20140100
2013-12-06,20140100,20140300,20140300
2014-02-03,20140300,20140500,20140500
2014-04-04,20140500,20140700,20140700
2014-06-05,20140700,20140900,20140900
2014-08-06,20140900,20141100,20141100
2014-10-06,20141100,20150100,20150100
2014-12-05,20150100,20150300,20150300
2015-02-03,20150300,20150500,20150500
2015-04-07,20150500,20150700,20150700
2015-06-05,20150700,20150900,20150900
2015-08-06,20150900,20151100,20151100
2015-10-06,20151100,20160100,20160100
2015-12-07,20160100,20160300,20160300
2016-02-04,20160300,20160500,20160500
2016-04-05,20160500,20160700,20160700
2016-06-06,20160700,20160900,20160900
2016-08-05,20160900,20161100,20161100
2016-10-06,20161100,20170100,20170100
2016-12-06,20170100,20170300,20170300
2017-02-03,20170300,20170500,20170500
2017-04-05,20170500,20170700,20170700
2017-06-05,20170700,20170900,20170900
2017-08-07,20170900,20171100,20171100
2017-10-06,20171100,20180100,20180100
2017-12-06,20180100,20180300,20180300
2018-02-02,20180300,20180500,20180500
2018-04-05,20180500,20180700,20180700
2018-06-05,20180700,20180900,20180900
2018-08-06,20180900,20181100,20181100
2018-10-05,20181100,20190100,20190100
2018-12-06,20190100,20190300,20190300
2019-02-04,20190300,20190500,20190500
2019-04-05,20190500,20190700,20190700
2019-06-05,20190700,20190900,20190900
2019-08-06,20190900,20191100,20191100
2019-10-07,20191100,20200100,20200100
2019-12-06,20200100,20200300,20200300
2020-02-04,20200300,20200500,20200500
2020-04-06,20200500,20200700,20200700
2020-06-05,20200700,20200900,20200900
2020-08-06,20200900,20201100,20201100
2020-10-06,20201100,20210100,20210100
2020-12-07,20210100,20210300,20210300
2021-02-03,20210300,20210500,20210500
2021-04-06,20210500,20210700,20210700
2021-06-04,20210700,20210900,20210900
2021-08-06,20210900,20211100,20211100
2021-10-06,20211100,20220100,20220100
2021-12-06,20220100,20220300,20220300
2022-02-03,20220300,20220500,20220500
2022-04-05,20220500,20220700,20220700
2022-06-04,20220700,20220900,20220900
2022-08-06,20220900,20221100,20221100
