DATE_TIME,current_contract,next_contract,carry_contract
1994-07-13,19940900,19941200,19940700
1994-09-28,19941200,19950100,19940900
1994-11-11,19950100,19950300,19941200
1995-01-10,19950300,19950500,19950100
1995-03-13,19950500,19950700,19950300
1995-05-12,19950700,19950900,19950500
1995-07-13,19950900,19951200,19950700
1995-09-27,19951200,19960100,19950900
1995-11-13,19960100,19960300,19951200
1996-01-11,19960300,19960500,19960100
1996-03-12,19960500,19960700,19960300
1996-05-13,19960700,19960900,19960500
1996-07-12,19960900,19961200,19960700
1996-09-26,19961200,19970100,19960900
1996-11-12,19970100,19970300,19961200
1997-01-10,19970300,19970500,19970100
1997-03-12,19970500,19970700,19970300
1997-05-12,19970700,19970900,19970500
1997-07-14,19970900,19971200,19970700
1997-09-26,19971200,19980100,19970900
1997-11-12,19980100,19980300,19971200
1998-01-09,19980300,19980500,19980100
1998-03-12,19980500,19980700,19980300
1998-05-12,19980700,19980900,19980500
1998-07-13,19980900,19981200,19980700
1998-09-28,19981200,19990100,19980900
1998-11-12,19990100,19990300,19981200
1999-01-11,19990300,19990500,19990100
1999-03-12,19990500,19990700,19990300
1999-05-12,19990700,19990900,19990500
1999-07-13,19990900,19991200,19990700
1999-09-28,19991200,20000100,19990900
1999-11-12,20000100,20000300,19991200
2000-01-11,20000300,20000500,20000100
2000-03-13,20000500,20000700,20000300
2000-05-12,20000700,20000900,20000500
2000-07-13,20000900,20001200,20000700
2000-09-27,20001200,20010100,20000900
2000-11-13,20010100,20010300,20001200
2001-01-10,20010300,20010500,20010100
2001-03-12,20010500,20010700,20010300
2001-05-11,20010700,20010900,20010500
2001-07-13,20010900,20011200,20010700
2001-09-26,20011200,20020100,20010900
2001-11-12,20020100,20020300,20011200
2002-01-10,20020300,20020500,20020100
2002-03-12,20020500,20020700,20020300
2002-05-13,20020700,20020900,20020500
2002-07-12,20020900,20021200,20020700
2002-09-26,20021200,20030100,20020900
2002-11-12,20030100,20030300,20021200
2003-01-10,20030300,20030500,20030100
2003-03-12,20030500,20030700,20030300
2003-05-12,20030700,20030900,20030500
2003-07-11,20030900,20031200,20030700
2003-09-26,20031200,20040100,20030900
2003-11-12,20040100,20040300,20031200
2004-01-12,20040300,20040500,20040100
2004-03-12,20040500,20040700,20040300
2004-05-12,20040700,20040900,20040500
2004-07-13,20040900,20041200,20040700
2004-09-28,20041200,20050100,20040900
2004-11-12,20050100,20050300,20041200
2005-01-10,20050300,20050500,20050100
2005-03-11,20050500,20050700,20050300
2005-05-12,20050700,20050900,20050500
2005-07-13,20050900,20051200,20050700
2005-09-28,20051200,20060100,20050900
2005-11-11,20060100,20060300,20051200
2006-01-10,20060300,20060500,20060100
2006-03-13,20060500,20060700,20060300
2006-05-12,20060700,20060900,20060500
2006-07-13,20060900,20061200,20060700
2006-09-27,20061200,20070100,20060900
2006-11-13,20070100,20070300,20061200
2007-01-10,20070300,20070500,20070100
2007-03-12,20070500,20070700,20070300
2007-05-11,20070700,20070900,20070500
2007-07-13,20070900,20071200,20070700
2007-09-26,20071200,20080100,20070900
2007-11-12,20080100,20080300,20071200
2008-01-11,20080300,20080500,20080100
2008-03-12,20080500,20080700,20080300
2008-05-12,20080700,20080900,20080500
2008-07-14,20080900,20081200,20080700
2008-09-26,20081200,20090100,20080900
2008-11-12,20090100,20090300,20081200
2009-01-09,20090300,20090500,20090100
2009-03-12,20090500,20090700,20090300
2009-05-12,20090700,20090900,20090500
2009-07-13,20090900,20091200,20090700
2009-09-28,20091200,20100100,20090900
2009-11-12,20100100,20100300,20091200
2010-01-11,20100300,20100500,20100100
2010-03-12,20100500,20100700,20100300
2010-05-12,20100700,20100900,20100500
2010-07-13,20100900,20101200,20100700
2010-09-28,20101200,20110100,20100900
2010-11-12,20110100,20110300,20101200
2011-01-10,20110300,20110500,20110100
2011-03-11,20110500,20110700,20110300
2011-05-12,20110700,20110900,20110500
2011-07-13,20110900,20111200,20110700
2011-09-28,20111200,20120100,20110900
2011-11-11,20120100,20120300,20111200
2012-01-11,20120300,20120500,20120100
2012-03-12,20120500,20120700,20120300
2012-05-11,20120700,20120900,20120500
2012-07-13,20120900,20121200,20120700
2012-09-26,20121200,20130100,20120900
2012-11-12,20130100,20130300,20121200
2013-01-10,20130300,20130500,20130100
2013-03-12,20130500,20130700,20130300
2013-05-13,20130700,20130900,20130500
2013-07-12,20130900,20131200,20130700
2013-09-26,20131200,20140100,20130900
2013-11-12,20140100,20140300,20131200
2014-01-10,20140300,20140500,20140100
2014-03-12,20140500,20140700,20140300
2014-05-12,20140700,20140900,20140500
2014-07-14,20140900,20141200,20140700
2014-09-26,20141200,20150100,20140900
2014-11-12,20150100,20150300,20141200
2015-01-09,20150300,20150500,20150100
2015-03-12,20150500,20150700,20150300
2015-05-12,20150700,20150900,20150500
2015-07-13,20150900,20151200,20150700
2015-09-28,20151200,20160100,20150900
2015-11-12,20160100,20160300,20151200
2016-01-11,20160300,20160500,20160100
2016-03-11,20160500,20160700,20160300
2016-05-12,20160700,20160900,20160500
2016-07-13,20160900,20161200,20160700
2016-09-28,20161200,20170100,20160900
2016-11-11,20170100,20170300,20161200
2017-01-10,20170300,20170500,20170100
2017-03-13,20170500,20170700,20170300
2017-05-12,20170700,20170900,20170500
2017-07-13,20170900,20171200,20170700
2017-09-27,20171200,20180100,20170900
2017-11-13,20180100,20180300,20171200
2018-01-10,20180300,20180500,20180100
2018-03-12,20180500,20180700,20180300
2018-05-11,20180700,20180900,20180500
2018-07-13,20180900,20181200,20180700
2018-09-26,20181200,20190100,20180900
2018-11-12,20190100,20190300,20181200
2019-01-10,20190300,20190500,20190100
2019-03-12,20190500,20190700,20190300
2019-05-13,20190700,20190900,20190500
2019-07-12,20190900,20191200,20190700
2019-09-26,20191200,20200100,20190900
2019-11-12,20200100,20200300,20191200
2020-01-10,20200300,20200500,20200100
2020-03-12,20200500,20200700,20200300
2020-05-12,20200700,20200900,20200500
2020-07-13,20200900,20201200,20200700
2020-09-28,20201200,20210100,20200900
2020-11-12,20210100,20210300,20201200
2021-01-11,20210300,20210500,20210100
2021-03-12,20210500,20210700,20210300
2021-05-12,20210700,20210900,20210500
2021-07-13,20210900,20211200,20210700
2021-09-28,20211200,20220100,20210900
2021-11-12,20220100,20220300,20211200
2022-01-10,20220300,20220500,20220100
2022-03-11,20220500,20220700,20220300
2022-05-12,20220700,20220900,20220500
2022-07-13,20220900,20221200,20220700
