DATE_TIME,current_contract,next_contract,carry_contract
1988-07-28,19880900,19881100,19881100
1988-09-27,19881100,19890100,19890100
1988-11-28,19890100,19890300,19890300
1989-01-25,19890300,19890500,19890500
1989-03-27,19890500,19890700,19890700
1989-05-26,19890700,19890900,19890900
1989-07-28,19890900,19891100,19891100
1989-09-27,19891100,19900100,19900100
1989-11-27,19900100,19900300,19900300
1990-01-25,19900300,19900500,19900500
1990-03-27,19900500,19900700,19900700
1990-05-25,19900700,19900900,19900900
1990-07-27,19900900,19901100,19901100
1990-09-27,19901100,19910100,19910100
1990-11-27,19910100,19910300,19910300
1991-01-25,19910300,19910500,19910500
1991-03-27,19910500,19910700,19910700
1991-05-28,19910700,19910900,19910900
1991-07-29,19910900,19911100,19911100
1991-09-27,19911100,19920100,19920100
1991-11-27,19920100,19920300,19920300
1992-01-27,19920300,19920500,19920500
1992-03-27,19920500,19920700,19920700
1992-05-27,19920700,19920900,19920900
1992-07-28,19920900,19921100,19921100
1992-09-28,19921100,19930100,19930100
1992-11-27,19930100,19930300,19930300
1993-01-25,19930300,19930500,19930500
1993-03-26,19930500,19930700,19930700
1993-05-27,19930700,19930900,19930900
1993-07-28,19930900,19931100,19931100
1993-09-27,19931100,19940100,19940100
1993-11-26,19940100,19940300,19940300
1994-01-25,19940300,19940500,19940500
1994-03-28,19940500,19940700,19940700
1994-05-27,19940700,19940900,19940900
1994-07-28,19940900,19941100,19941100
1994-09-27,19941100,19950100,19950100
1994-11-28,19950100,19950300,19950300
1995-01-25,19950300,19950500,19950500
1995-03-27,19950500,19950700,19950700
1995-05-26,19950700,19950900,19950900
1995-07-28,19950900,19951100,19951100
1995-09-27,19951100,19960100,19960100
1995-11-27,19960100,19960300,19960300
1996-01-26,19960300,19960500,19960500
1996-03-27,19960500,19960700,19960700
1996-05-28,19960700,19960900,19960900
1996-07-29,19960900,19961100,19961100
1996-09-27,19961100,19970100,19970100
1996-11-27,19970100,19970300,19970300
1997-01-24,19970300,19970500,19970500
1997-03-27,19970500,19970700,19970700
1997-05-27,19970700,19970900,19970900
1997-07-28,19970900,19971100,19971100
1997-09-26,19971100,19980100,19980100
1997-11-26,19980100,19980300,19980300
1998-01-26,19980300,19980500,19980500
1998-03-27,19980500,19980700,19980700
1998-05-27,19980700,19980900,19980900
1998-07-28,19980900,19981100,19981100
1998-09-28,19981100,19990100,19990100
1998-11-27,19990100,19990300,19990300
1999-01-25,19990300,19990500,19990500
1999-03-26,19990500,19990700,19990700
1999-05-27,19990700,19990900,19990900
1999-07-28,19990900,19991100,19991100
1999-09-27,19991100,20000100,20000100
1999-11-26,20000100,20000300,20000300
2000-01-26,20000300,20000500,20000500
2000-03-27,20000500,20000700,20000700
2000-05-26,20000700,20000900,20000900
2000-07-28,20000900,20001100,20001100
2000-09-27,20001100,20010100,20010100
2000-11-27,20010100,20010300,20010300
2001-01-25,20010300,20010500,20010500
2001-03-27,20010500,20010700,20010700
2001-05-25,20010700,20010900,20010900
2001-07-27,20010900,20011100,20011100
2001-09-27,20011100,20020100,20020100
2001-11-27,20020100,20020300,20020300
2002-01-25,20020300,20020500,20020500
2002-03-27,20020500,20020700,20020700
2002-05-28,20020700,20020900,20020900
2002-07-29,20020900,20021100,20021100
2002-09-27,20021100,20030100,20030100
2002-11-27,20030100,20030300,20030300
2003-01-24,20030300,20030500,20030500
2003-03-27,20030500,20030700,20030700
2003-05-27,20030700,20030900,20030900
2003-07-28,20030900,20031100,20031100
2003-09-26,20031100,20040100,20040100
2003-11-26,20040100,20040300,20040300
2004-01-26,20040300,20040500,20040500
2004-03-26,20040500,20040700,20040700
2004-05-27,20040700,20040900,20040900
2004-07-28,20040900,20041100,20041100
2004-09-27,20041100,20050100,20050100
2004-11-26,20050100,20050300,20050300
2005-01-25,20050300,20050500,20050500
2005-03-28,20050500,20050700,20050700
2005-05-27,20050700,20050900,20050900
2005-07-28,20050900,20051100,20051100
2005-09-27,20051100,20060100,20060100
2005-11-28,20060100,20060300,20060300
2006-01-25,20060300,20060500,20060500
2006-03-27,20060500,20060700,20060700
2006-05-26,20060700,20060900,20060900
2006-07-28,20060900,20061100,20061100
2006-09-27,20061100,20070100,20070100
2006-11-27,20070100,20070300,20070300
2007-01-25,20070300,20070500,20070500
2007-03-27,20070500,20070700,20070700
2007-05-25,20070700,20070900,20070900
2007-07-27,20070900,20071100,20071100
2007-09-27,20071100,20080100,20080100
2007-11-27,20080100,20080300,20080300
2008-01-25,20080300,20080500,20080500
2008-03-27,20080500,20080700,20080700
2008-05-27,20080700,20080900,20080900
2008-07-28,20080900,20081100,20081100
2008-09-26,20081100,20090100,20090100
2008-11-26,20090100,20090300,20090300
2009-01-26,20090300,20090500,20090500
2009-03-27,20090500,20090700,20090700
2009-05-27,20090700,20090900,20090900
2009-07-28,20090900,20091100,20091100
2009-09-28,20091100,20100100,20100100
2009-11-27,20100100,20100300,20100300
2010-01-25,20100300,20100500,20100500
2010-03-26,20100500,20100700,20100700
2010-05-27,20100700,20100900,20100900
2010-07-28,20100900,20101100,20101100
2010-09-27,20101100,20110100,20110100
2010-11-26,20110100,20110300,20110300
2011-01-25,20110300,20110500,20110500
2011-03-28,20110500,20110700,20110700
2011-05-27,20110700,20110900,20110900
2011-07-28,20110900,20111100,20111100
2011-09-27,20111100,20120100,20120100
2011-11-28,20120100,20120300,20120300
2012-01-26,20120300,20120500,20120500
2012-03-27,20120500,20120700,20120700
2012-05-25,20120700,20120900,20120900
2012-07-27,20120900,20121100,20121100
2012-09-27,20121100,20130100,20130100
2012-11-27,20130100,20130300,20130300
2013-01-25,20130300,20130500,20130500
2013-03-27,20130500,20130700,20130700
2013-05-28,20130700,20130900,20130900
2013-07-29,20130900,20131100,20131100
2013-09-27,20131100,20140100,20140100
2013-11-27,20140100,20140300,20140300
2014-01-24,20140300,20140500,20140500
2014-03-27,20140500,20140700,20140700
2014-05-27,20140700,20140900,20140900
2014-07-28,20140900,20141100,20141100
2014-09-26,20141100,20150100,20150100
2014-11-26,20150100,20150300,20150300
2015-01-26,20150300,20150500,20150500
2015-03-27,20150500,20150700,20150700
2015-05-27,20150700,20150900,20150900
2015-07-28,20150900,20151100,20151100
2015-09-28,20151100,20160100,20160100
2015-11-27,20160100,20160300,20160300
2016-01-26,20160300,20160500,20160500
2016-03-28,20160500,20160700,20160700
2016-05-27,20160700,20160900,20160900
2016-07-28,20160900,20161100,20161100
2016-09-27,20161100,20170100,20170100
2016-11-28,20170100,20170300,20170300
2017-01-25,20170300,20170500,20170500
2017-03-27,20170500,20170700,20170700
2017-05-26,20170700,20170900,20170900
2017-07-28,20170900,20171100,20171100
2017-09-27,20171100,20180100,20180100
2017-11-27,20180100,20180300,20180300
2018-01-25,20180300,20180500,20180500
2018-03-27,20180500,20180700,20180700
2018-05-25,20180700,20180900,20180900
2018-07-27,20180900,20181100,20181100
2018-09-27,20181100,20190100,20190100
2018-11-27,20190100,20190300,20190300
2019-01-25,20190300,20190500,20190500
2019-03-27,20190500,20190700,20190700
2019-05-28,20190700,20190900,20190900
2019-07-29,20190900,20191100,20191100
2019-09-27,20191100,20200100,20200100
2019-11-27,20200100,20200300,20200300
2020-01-27,20200300,20200500,20200500
2020-03-27,20200500,20200700,20200700
2020-05-27,20200700,20200900,20200900
2020-07-28,20200900,20201100,20201100
2020-09-28,20201100,20210100,20210100
2020-11-27,20210100,20210300,20210300
2021-01-25,20210300,20210500,20210500
2021-03-26,20210500,20210700,20210700
2021-05-27,20210700,20210900,20210900
2021-07-28,20210900,20211100,20211100
2021-09-27,20211100,20220100,20220100
2021-11-26,20220100,20220300,20220300
2022-01-25,20220300,20220500,20220500
2022-03-28,20220500,20220700,20220700
2022-05-27,20220700,20220900,20220900
